Date,Close,High,Low,Open,Volume,sector
,VOO,VOO,VOO,VOO,VOO,ETF
2015-04-29,161.761474609375,162.29782961262376,161.02398168451597,161.585477329502,1408900,ETF
2015-04-30,160.15248107910156,161.57717349350372,159.49879852675565,161.24194347453295,2506100,ETF
2015-05-01,161.82858276367188,161.8956159755866,160.78101299639724,160.87319964742608,1921200,ETF
2015-05-04,162.33135986328125,162.8425742678032,162.16375130836045,162.28107857557632,1060000,ETF
2015-05-05,160.43740844726562,162.41522069669168,160.3452217954303,162.0799906956009,1138300,ETF
2015-05-06,159.79209899902344,161.23355600839264,158.83671589167102,160.98213670904371,1588100,ETF
2015-05-07,160.43740844726562,160.82290696387375,159.4317440194273,159.7250558842001,1320700,ETF
2015-05-08,162.54083251953125,162.7335816694068,161.93743164472022,161.99610165730093,1322900,ETF
2015-05-11,161.761474609375,162.75037395160692,161.7111933259004,162.52409538825935,1090100,ETF
2015-05-12,161.29225158691406,161.80346622102385,160.2614335751676,161.0324435042363,1852700,ETF
2015-05-13,161.3424835205078,162.2559611450701,161.1245808589945,161.71123006671658,589000,ETF
2015-05-14,163.02694702148438,163.08561704877138,162.0212829072879,162.2810780847864,902300,ETF
2015-05-15,163.19451904296875,163.32023502142098,162.76711540673543,163.152613716818,719000,ETF
2015-05-18,163.69737243652344,163.94040289021294,162.98502018957643,163.1107361795907,984500,ETF
2015-05-19,163.6136016845703,164.0661588986698,163.387335865235,163.78959899843443,980400,ETF
2015-05-20,163.50466918945312,164.21700884877296,163.25324992651645,163.73093501715272,3401300,ETF
2015-05-21,163.99911499023438,164.20024016552574,163.2783866074395,163.46275987659968,756200,ETF
2015-05-22,163.6387176513672,164.0493694633065,163.58006041406873,163.68062298527323,831600,ETF
2015-05-26,161.87881469726562,163.22808465752868,161.4933035138849,163.1945552740801,1235300,ETF
2015-05-27,163.37054443359375,163.62196364608783,161.9961338980334,162.29783439548385,1420100,ETF
2015-05-28,163.21969604492188,163.31188266790778,162.58277842374574,163.13589816166115,1114500,ETF
2015-05-29,162.15542602539062,163.18623110857902,161.95428802400778,163.1443257598263,1530900,ETF
2015-06-01,162.53244018554688,163.1190763136691,161.82008809501443,162.77547058587305,1157400,ETF
2015-06-02,162.36488342285156,163.0018010237896,161.53520384234162,162.10507546617364,1094400,ETF
2015-06-03,162.8091278076172,163.36223499835478,162.36495919126503,162.84264441795457,1213800,ETF
2015-06-04,161.4849395751953,162.69174171486176,161.14133370170703,162.18052727480065,1383400,ETF
2015-06-05,161.1580810546875,161.76148205959709,160.55468004977791,161.30892491205861,1567800,ETF
2015-06-08,160.16082763671875,161.17488067486445,160.08540569168812,161.0491646454314,1130100,ETF
2015-06-09,160.11888122558594,160.61333089981073,159.54062088656855,160.15241060658778,1466100,ETF
