Date,Close,High,Low,Open,Volume,sector
,TGT,TGT,TGT,TGT,TGT,Retail
2015-01-02,56.33992385864258,57.3196817361441,55.75655639857033,56.923291318714824,3710300,Retail
2015-01-05,55.33026123046875,56.47456007204025,55.25546583196811,56.22026827053115,3778200,Retail
2015-01-06,55.32276916503906,55.86126396934031,54.402839590010004,55.56958023469157,4659300,Retail
2015-01-07,57.41691207885742,57.55153578796734,56.003365986246784,56.003365986246784,6946900,Retail
2015-01-08,57.6861686706543,58.14987389934876,57.3570928785662,57.446838228186664,6344900,Retail
2015-01-09,57.16262435913086,57.865659898058276,57.08783467981847,57.78338953898861,3215300,Retail
2015-01-12,57.312191009521484,57.544046381891796,56.87092800516196,56.90084501147056,2842900,Retail
2015-01-13,56.80363082885742,58.082558992022115,56.444638054636,57.50666642866466,4915600,Retail
2015-01-14,55.59203338623047,56.12304767165871,55.11337246116591,55.801446827685176,5634900,Retail
2015-01-15,56.59420394897461,57.96287712671773,56.15294091364083,57.81329779076056,17296000,Retail
2015-01-16,56.04825210571289,56.43716192683944,54.85907489322,56.33993589807974,9973000,Retail
2015-01-20,55.09838104248047,56.197806716490526,54.515013714904164,56.0482273987836,9165600,Retail
2015-01-21,55.307804107666016,55.58453217084065,54.65712768438354,54.978728409553874,5034400,Retail
2015-01-22,56.66898727416992,56.79613597219665,55.06846459300895,55.69671028710046,4662800,Retail
2015-01-23,56.309993743896484,56.78865440519246,55.83133308260051,56.758737400600815,3954600,Retail
2015-01-26,56.280094146728516,56.452115549815375,55.92857636665876,56.33992817441846,3584800,Retail
2015-01-27,55.91362380981445,56.34740626937626,55.63689569598579,56.09312019673959,3228200,Retail
2015-01-28,55.539669036865234,56.87094482792718,55.44243731107916,56.34740562178884,4174300,Retail
2015-01-29,56.459598541259766,56.459598541259766,55.21807367386876,55.53967448576248,4545700,Retail
2015-01-30,55.05354690551758,56.19036535126445,55.008674220028254,55.92111782615007,7176900,Retail
2015-02-02,55.532196044921875,55.63690275942863,53.77461253017225,54.73941500477418,4926500,Retail
2015-02-03,56.743804931640625,56.75876058700336,55.44244037766962,55.88370924305174,4920000,Retail
2015-02-04,56.54934310913086,57.33464905226238,56.43715573067105,56.54934310913086,5670200,Retail
2015-02-05,56.80363082885742,57.13271229363311,56.706404807940636,56.79615585453962,3111300,Retail
2015-02-06,57.11027145385742,57.36455750669984,56.51194260256601,56.84102404138497,4101400,Retail
2015-02-09,56.384796142578125,57.274808685502684,56.17538276920446,56.87841827074732,3112700,Retail
2015-02-10,57.32717514038086,57.364567133557394,56.51943276740908,56.54186910453255,2810100,Retail
2015-02-11,57.1551513671875,57.36456477986465,56.7587608780361,57.1551513671875,2760400,Retail
2015-02-12,57.491722106933594,57.54407546791462,56.728852325680506,57.14020423773741,3751000,Retail
2015-02-13,57.318511962890625,57.75524873885925,56.994720886341156,57.59711901472333,2381100,Retail
2015-02-17,57.71007537841797,57.83055846133409,56.42997421965689,57.077556427957084,4037200,Retail
2015-02-18,58.24468231201172,58.27480307042207,57.551922103415464,57.792882425750996,4545200,Retail
2015-02-19,57.74020004272461,58.17694263032191,57.43146643064549,58.15435348698929,5613100,Retail
2015-02-20,57.88328552246094,57.883285522460945,57.22817149115603,57.64232503019097,4477600,Retail
2015-02-23,57.74772262573242,58.16940188841685,57.44652069026536,57.88326320944514,4264100,Retail
2015-02-24,57.943511962890625,57.98869599753552,57.280872152585864,57.85315538350155,4810000,Retail
2015-02-25,58.0941047668457,59.035357255793464,57.20556218748104,58.79439684842081,9410300,Retail
2015-02-26,57.90584945678711,58.282350421077076,57.43145456501452,58.08656831106063,5283000,Retail
2015-02-27,57.853145599365234,58.207057461986416,57.762783290307894,58.003743702844744,4741000,Retail
2015-03-02,58.493186950683594,58.85463038507814,57.77783745431642,57.85313649420531,6116300,Retail
2015-03-03,58.73414993286133,58.839569742375694,56.53538569877781,58.19198762967389,12906900,Retail
2015-03-04,58.5233154296875,59.48715705518727,58.42542149447474,58.68897678624826,8019500,Retail
2015-03-05,58.88475036621094,58.914871133693914,58.57602255317113,58.57602255317113,6622300,Retail
2015-03-06,58.13928985595703,58.59862158394655,57.86820864780092,58.59862158394655,3927900,Retail
2015-03-09,59.163368225097656,59.23114139397756,57.9435028898046,58.063985970058,4418000,Retail
2015-03-10,58.48565673828125,58.99769826484251,58.29740626153003,58.93745673349445,4807000,Retail
2015-03-11,58.56850051879883,59.08054215998579,58.146821194862476,59.01277473076027,3829900,Retail
2015-03-12,59.71306228637695,59.83353962180453,58.734157365636555,58.80945641839748,4190900,Retail
2015-03-13,59.62268829345703,60.01424673806044,59.216066594283284,59.70551895874881,5401500,Retail
2015-03-16,60.609130859375,60.85009127549263,59.94649115128889,59.984143550193,4452100,Retail
2015-03-17,61.015743255615234,61.25670363467744,60.39075029759655,60.59406402849351,5042400,Retail
2015-03-18,61.03835678100586,61.27931725634235,60.17993472856018,60.9705893402632,4906600,Retail
2015-03-19,60.69196701049805,60.850096759236706,60.51877974781046,60.5865471780056,3991700,Retail
2015-03-20,61.22660446166992,61.625694691648015,60.69197361160958,60.83504586196045,5534900,Retail
2015-03-23,61.16633987426758,61.92686756998627,61.14374499409307,61.316937939076766,3372500,Retail
2015-03-24,61.74615478515625,61.8892269821883,60.92538548522152,61.06845193730508,5686000,Retail
2015-03-25,61.46002197265625,61.82145969586887,61.256708226518754,61.80640218446377,5617100,Retail
2015-03-26,60.57148742675781,61.26424794181998,60.481125111551954,61.26424794181998,4795000,Retail
2015-03-27,61.41483688354492,61.640739765347185,60.4886477070433,60.53382598542417,3752700,Retail
2015-03-30,61.851566314697266,62.310897864289664,61.67837912088567,61.67837912088567,3854700,Retail
2015-03-31,61.798885345458984,62.356105319981076,61.74617542550352,61.91183681534938,5368000,Retail
2015-04-01,61.81392288208008,61.91934843286765,61.18893567459115,61.618146525492484,4961700,Retail
2015-04-02,62.25066375732422,62.37114681515079,61.44495197919135,61.75368550616063,3002000,Retail
2015-04-06,62.755157470703125,62.96600276758786,62.05487142102977,62.40125150563431,3825800,Retail
2015-04-07,62.20551300048828,63.01122513503783,62.15280307560937,62.68743395508142,3021300,Retail
2015-04-08,62.604591369628906,62.9660348894447,62.29586350963715,62.333510166004515,3272200,Retail
2015-04-09,62.7175407409668,62.958501164506586,62.25820903594569,62.49916945948548,3369900,Retail
2015-04-10,62.928375244140625,63.056384201963674,62.469043576705715,62.74765637751106,2811500,Retail
2015-04-13,62.469032287597656,63.23709738563326,62.431385642367296,62.84553320959013,2429700,Retail
2015-04-14,62.54433059692383,62.79282258134165,61.964521711563656,62.3410226291853,2861100,Retail
2015-04-15,61.71602249145508,63.11660620039664,61.6557809729109,62.74763695297147,3841700,Retail
2015-04-16,61.6859245300293,61.96453734755516,61.39225419977616,61.69345615886771,4219700,Retail
2015-04-17,60.25521469116211,61.362128498529934,60.172389760393244,61.301892707511584,6089800,Retail
2015-04-20,60.94043731689453,61.203986804016196,60.533815646071986,60.92537980832241,3898100,Retail
2015-04-21,61.181419372558594,61.58050955819683,61.045878767535235,61.4223798098279,2929400,Retail
2015-04-22,61.24916458129883,61.50518818454606,61.000678349698866,61.24163869954737,4212600,Retail
2015-04-23,61.693450927734375,61.9419429537859,61.1588202245305,61.20399850383112,4628700,Retail
2015-04-24,62.273258209228516,62.49916108945913,62.07748184097414,62.47657195042585,3611700,Retail
2015-04-27,61.279300689697266,62.453987716222166,61.12117095909666,62.38621454885085,4778900,Retail
2015-04-28,61.37717819213867,61.60307528467516,60.895257500790144,61.20398525074101,3233300,Retail
2015-04-29,59.389278411865234,61.211542137067475,59.29138446091583,61.143768959875565,6637200,Retail
2015-04-30,59.359134674072266,59.77328222688031,59.02781203586746,59.32148228520428,5376700,Retail
2015-05-01,59.976600646972656,60.01424729385043,59.178414750855175,59.26124541691405,3066500,Retail
2015-05-04,60.375701904296875,60.82750196514359,59.976611754799784,60.044379178699536,2946400,Retail
2015-05-05,59.464561462402344,60.38322470732182,59.42690906910618,60.25521001708406,3172100,Retail
2015-05-06,59.57752227783203,59.81095106716547,59.11065895421563,59.81095106716547,3907000,Retail
2015-05-07,60.32300567626953,60.458546299763746,59.60765589640887,59.75072240541054,3964700,Retail
2015-05-08,60.797393798828125,61.241668067975745,60.67691643860294,60.8425778357444,4021200,Retail
2015-05-11,60.699493408203125,61.27177655308649,60.63925186769972,60.84256563066134,2778000,Retail
2015-05-12,60.85008239746094,61.22658335177256,60.34557249747103,60.39828240127672,2760900,Retail
2015-05-13,60.09709548950195,60.940459905851284,60.03685968793778,60.66184706193542,4881200,Retail
2015-05-14,58.176944732666016,58.80946374863674,57.57454074559373,58.2522437948125,9895600,Retail
2015-05-15,59.13323974609375,59.140771373865086,58.161866581744874,58.463068498162535,6851300,Retail
2015-05-18,59.3985595703125,59.52742182511458,58.8679468839248,59.33791646808404,4754100,Retail
2015-05-19,59.06501388549805,59.474346050838314,58.663263551898275,59.11807514119531,8702700,Retail
2015-05-20,59.26210021972656,60.186887049187746,58.79970680499598,60.13382579421422,10683400,Retail
2015-05-21,60.17930221557617,60.61895589670693,59.125653217059785,59.35306188888404,6725000,Retail
2015-05-22,60.10353088378906,60.33093388448036,59.83064265636301,60.33093388448036,3847300,Retail
2015-05-26,59.94432067871094,60.33090734479962,59.8457742168411,60.21720878609299,4691200,Retail
2015-05-27,60.8691291809082,61.013149334289636,60.126265561183736,60.25512782908901,4792200,Retail
2015-05-28,60.679603576660156,61.17231276419659,60.36881208717464,60.96006773881292,2968300,Retail
2015-05-29,60.12626266479492,60.64929932882618,59.88369602614539,60.61139594209398,3576700,Retail
2015-06-01,60.270294189453125,60.58108001317747,59.96708441718265,60.26271235475389,3181600,Retail
2015-06-02,60.64170455932617,60.747827079645496,59.81546411066228,60.03528520043546,3453000,Retail
2015-06-03,60.899436950683594,61.21022850294065,60.55832963145722,60.90701878404811,3440800,Retail
2015-06-04,60.611385345458984,61.02071756097528,60.315757487015624,60.626549010798755,5688100,Retail
2015-06-05,60.03529357910156,60.83880020925756,59.951910761035904,60.74783555775563,3922400,Retail
2015-06-08,59.8003044128418,60.07319256412067,59.603217240641726,60.07319256412067,3196000,Retail
2015-06-09,59.80788040161133,60.08076852622501,59.31516541087867,59.64869662612726,5471500,Retail
2015-06-10,60.39157485961914,60.49012136135042,59.92160520488376,60.39157485961914,4670000,Retail
2015-06-11,60.694786071777344,60.975256130917586,60.58108168113965,60.641724793912495,3575100,Retail
2015-06-12,60.23994827270508,60.75540294214003,60.19446884939239,60.33848895096358,2909100,Retail
2015-06-15,60.98283386230469,61.46796721135896,60.65688435122956,60.90703286087352,6228300,Retail
2015-06-16,61.37697982788086,61.755990442321774,60.67960168528789,61.0055510450368,4060700,Retail
2015-06-17,62.23354721069336,62.514017172026634,61.467944082846614,61.50584746092316,5215200,Retail
2015-06-18,63.059783935546875,63.22654952078492,62.233537840479094,62.233537840479094,6680000,Retail
2015-06-19,63.18109130859375,64.05281719631691,62.84756577887642,62.915784938394125,11601500,Retail
2015-06-22,63.8481330871582,63.92393405628723,63.408479369669344,63.84813308715821,4797900,Retail
